"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"2","2","Burning Prophet","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","104","False","False","0.35"
"1","1","Burning Vengeance","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"1","1","Burning-Tree Emissary","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","189","False","False","0.35"
"2","2","Burning-Tree Shaman","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","89","False","False","0.49"
"1","1","Burning-Tree Vandal","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","105","False","False","0.35"
"1","1","Burning-Yard Trainer","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","117","False","False","0.35"
"1","1","Burnished Hart","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","250","False","False","0.35"
"1","1","Burrog Befuddler","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","504","False","False","0.35"
"1","1","Burrowing Razormaw","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","173","False","False","0.35"
"1","1","Burst of Strength","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","115","False","False","0.35"
"1","1","Bury in Books","stx","Near Mint","English","","","2025-08-06 14:22:43.397000","39","False","False","0.35"
"1","1","Butcher's Cleaver","ddq","Near Mint","English","","","2025-08-06 14:22:43.397000","31","False","False","0.39"
"1","1","Butcher's Glee","ima","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.35"
"3","3","Bygone Bishop","clb","Near Mint","English","","","2025-08-06 14:22:43.397000","689","False","False","0.49"
"1","1","Bygone Colossus","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","235","False","False","0.35"
"1","1","Byway Courier","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","196","False","False","0.35"
"1","1","Cabal Evangel","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.35"
"2","2","Cabal Executioner","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","130","False","False","0.35"
"1","1","Cabal Initiate","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.35"
"1","1","Cabal Torturer","tor","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.35"
"2","2","Cabal Trainee","jud","Near Mint","English","","","2025-08-06 14:22:43.397000","63","False","False","0.35"
"1","1","Cabaretti Charm","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","173","False","False","0.35"
"1","1","Cabaretti Confluence","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","69","False","False","0.49"
"1","1","Cabaretti Courtyard","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","249","False","False","0.69"
"1","1","Cabaretti Initiate","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","137","False","False","0.35"
"1","1","Cache Raiders","ddi","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.35"
"2","2","Cached Defenses","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","126","False","False","0.35"
"1","1","Cackling Fiend","dmr","Near Mint","English","","","2025-08-06 14:22:43.397000","76","False","False","0.35"
"1","1","Cackling Flames","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","55","False","False","0.35"
"1","1","Cackling Imp","dvd","Near Mint","English","","","2025-08-06 14:22:43.397000","41","False","False","0.35"
"1","1","Caelorna, Coral Tyrant","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","40","False","False","0.35"
"2","2","Cage of Hands","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","14","False","False","0.35"
"2","2","Cagemail","jud","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.35"
"4","4","Calculated Dismissal","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","0.35"
"1","1","Calibrated Blast","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","118","False","False","0.49"
"1","1","Caligo Skin-Witch","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","80","False","False","0.35"
"1","1","Call of the Conclave","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","109","False","False","0.35"
"1","1","Call of the Nightwing","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","8","False","False","0.35"
"1","1","Call the Coppercoats","onc","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","5.49"
"2","2","Call the Gatewatch","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","0.49"
"1","1","Call the Scions","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","165","False","False","0.35"
"1","1","Call the Skybreaker","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","333","False","False","0.49"
"2","2","Call to Heel","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"1","1","Call to the Netherworld","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","108","False","False","0.69"
"2","2","Caller of the Pack","cma","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.99"
"1","1","Callous Deceiver","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.35"
"3","3","Callous Dismissal","war","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"1","1","Camaraderie","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","334","False","False","0.69"
"2","2","Camera Launcher","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","232","False","False","0.35"
"1","1","Campaign of Vengeance","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","182","False","False","0.35"
"2","2","Cancel","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","0.35"
"2","2","Cancel","pca","Near Mint","English","","","2025-08-06 14:22:43.397000","15","False","False","0.35"
"2","2","Cancel","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","31","False","False","0.35"
"2","2","Cancel","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","505","False","False","0.69"
"1","1","Candlegrove Witch","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","287","False","False","0.35"
"1","1","Candlegrove Witch","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","8","False","False","0.35"
"1","1","Candlelit Cavalry","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","175","False","False","0.35"
"1","1","Candletrap","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Canopy Claws","jud","Near Mint","English","","","2025-08-06 14:22:43.397000","108","False","False","0.35"
"1","1","Canopy Vista","blc","Near Mint","English","","","2025-08-06 14:22:43.397000","296","False","False","0.59"
"1","1","Canyon Jerboa","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.35"
"1","1","Canyon Vaulter","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","8","False","False","0.35"
"1","1","Capashen Knight","m14","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
"1","1","Capashen Templar","uds","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"3","3","Capashen Unicorn","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","10","False","False","0.35"
"1","1","Capricious Efreet","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","102","False","False","0.49"
"2","2","Captain's Maneuver","hop","Near Mint","English","","","2025-08-06 14:22:43.397000","85","False","False","0.39"
"1","1","Capture Sphere","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","0.35"
"1","1","Captured by the Consulate","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","8","False","False","0.49"
"2","2","Careful Cultivation","woc","Near Mint","English","","","2025-08-06 14:22:43.397000","122","False","False","0.35"
"1","1","Caress of Phyrexia","onc","Near Mint","English","","","2025-08-06 14:22:43.397000","92","False","False","0.39"
"1","1","Cargo Ship","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","47","False","False","0.35"
"1","1","Carnage Gladiator","mm3","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.35"
"1","1","Carnival // Carnage","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","222","False","False","0.35"
"1","1","Carnival Hellsteed","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","62","False","False","0.49"
"1","1","Carnivorous Moss-Beast","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","170","False","False","0.35"
"1","1","Carrion Call","onc","Near Mint","English","","","2025-08-06 14:22:43.397000","106","False","False","0.35"
"4","4","Carrion Crow","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","88","False","False","0.35"
"1","1","Carrion Howler","rav","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Carrion Locust","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","87","False","False","0.35"
"1","1","Carrion Screecher","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.35"
"1","1","Cartographer","exo","Near Mint","English","","","2025-08-06 14:22:43.397000","107","False","False","0.35"
"2","2","Cartouche of Ambition","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","83","False","False","0.35"
"1","1","Cartouche of Knowledge","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","45","False","False","0.35"
"1","1","Cartouche of Solidarity","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.35"
"1","1","Cartouche of Strength","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","158","False","False","0.35"
"1","1","Cascade Seer","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","0.35"
"1","1","Case the Joint","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","37","False","False","0.35"
"2","2","Cast Out","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","0.35"
"1","1","Castigate","gpt","Near Mint","English","","","2025-08-06 14:22:43.397000","106","False","False","0.35"
"1","1","Castle Ardenvale","blc","Near Mint","English","","","2025-08-06 14:22:43.397000","298","False","False","0.49"
"1","1","Castle Embereth","onc","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.59"
"2","2","Catalog","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","51","False","False","0.35"
"1","1","Catalyst Elemental","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","132","False","False","0.35"
"1","1","Catapult Squad","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
"1","1","Cateran Brute","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","120","False","False","0.35"
"1","1","Cateran Persuader","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Cateran Summons","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","126","False","False","0.59"
"1","1","Cathar Commando","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","139","False","False","0.35"
"1","1","Cathar's Call","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","0.35"
"1","1","Cathar's Companion","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Cathars' Crusade","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","14.99"
"1","1","Cathartic Adept","ala","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.35"
"2","2","Cathartic Reunion","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","121","False","False","0.35"
"1","1","Cathedral of War","eos","Near Mint","English","","","2025-08-25 14:25:56.900000","6","False","False","0.69"
"2","2","Cathodion","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","237","False","False","0.35"
"1","1","Catti-brie of Mithral Hall","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.49"
"1","1","Cauldron Familiar","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","2.99"
"2","2","Cauldron of Souls","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","180","False","False","5.99"
"1","1","Cauldron's Gift","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","83","False","False","0.35"
"2","2","Caustic Caterpillar","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","170","False","False","0.39"
"1","1","Caustic Rain","gpt","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"1","1","Caustic Tar","plst","Near Mint","English","","","2025-08-06 14:22:43.397000","A25-81","False","False","0.35"
"1","1","Cavalry Pegasus","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","0.35"
"1","1","Cave Tiger","usg","Near Mint","English","","","2025-08-06 14:22:43.397000","241","False","False","0.35"
"1","1","Cavern Crawler","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","181","False","False","0.35"
"2","2","Cavern Lampad","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","0.35"
"1","1","Cavern Thoctar","ala","Near Mint","English","","","2025-08-06 14:22:43.397000","125","False","False","0.35"
"1","1","Celebrity Fencer","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.35"
"1","1","Celestial Ancient","pca","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.99"
"5","5","Celestial Archon","woc","Near Mint","English","","","2025-08-06 14:22:43.397000","63","False","False","0.49"
"1","1","Celestial Crusader","tsr","Near Mint","English","","","2025-08-06 14:22:43.397000","13","False","False","0.35"
"1","1","Celestial Regulator","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.35"
"1","1","Cemetery Prowler","vow","Near Mint","English","","","2025-08-06 14:22:43.397000","191","False","False","5.99"
"1","1","Cemetery Puca","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","158","False","False","2.99"
"1","1","Cemetery Recruitment","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","517","False","False","0.49"
"1","1","Cemetery Tampering","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.49"
"1","1","Cenn's Enlistment","mma","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
